"boot_iter","target_corr_kendall","dataset","inv_cdf_type","copula_type","tv_val_1","tv_val_2","ks_stat_1","ks_stat_2","cvm_stat_1","cvm_stat_2","smoothness_1","smoothness_2"
4,-1,"mtcars_df","quantile_8","gaussian",0.125,0.125,0.125,0.125,0.0944010416666667,0.0885416666666667,0.0294535605048504,0.526211004714796
5,-1,"mtcars_df","quantile_8","gaussian",0.21875,0.1875,0.21875,0.1875,0.520182291666667,0.274088541666667,0.0249198379831481,0.471336717304466
6,-1,"mtcars_df","quantile_8","gaussian",0.15625,0.28125,0.15625,0.28125,0.236979166666667,0.416666666666667,0.0305261494688705,0.57491205139779
7,-1,"mtcars_df","quantile_8","gaussian",0.21875,0.15625,0.21875,0.15625,0.328776041666667,0.158854166666667,0.0212870273174375,0.271400094802212
8,-1,"mtcars_df","quantile_8","gaussian",0.21875,0.21875,0.21875,0.21875,0.383463541666667,0.596354166666667,0.031906812674368,0.46388239986929
9,-1,"mtcars_df","quantile_8","gaussian",0.28125,0.125,0.28125,0.125,1.01432291666667,0.111979166666667,0.0284417467016624,0.584087530806341
10,-1,"mtcars_df","quantile_8","gaussian",0.21875,0.25,0.21875,0.25,0.434244791666667,0.307291666666667,0.0395293408169538,0.505639819541614
1,-1,"swiss_df","quantile_8","gaussian",0.0851063829787234,0.127659574468085,0.0851063829787234,0.127659574468085,0.0795231628187717,0.164629545797495,0.107540997672041,0.108490919505031
2,-1,"swiss_df","quantile_8","gaussian",0.170212765957447,0.170212765957447,0.170212765957447,0.170212765957447,0.307680700165988,0.403651727780293,0.10392266732001,0.0948782026353351
3,-1,"swiss_df","quantile_8","gaussian",0.106382978723404,0.148936170212766,0.106382978723404,0.148936170212766,0.0921985815602838,0.247925154670288,0.117056548483382,0.099784880528607
4,-1,"swiss_df","quantile_8","gaussian",0.127659574468085,0.127659574468085,0.127659574468085,0.127659574468085,0.110306322619587,0.107590161460691,0.109180528748385,0.106760472684953
5,-1,"swiss_df","quantile_8","gaussian",0.170212765957447,0.170212765957447,0.170212765957447,0.170212765957447,0.28866757205372,0.255168251094009,0.114229550860311,0.11168889250936
6,-1,"swiss_df","quantile_8","gaussian",0.212765957446808,0.127659574468085,0.212765957446809,0.127659574468085,0.404557114833258,0.249735928776219,0.0781407656548225,0.147280934845551
7,-1,"swiss_df","quantile_8","gaussian",0.127659574468085,0.191489361702128,0.127659574468085,0.191489361702128,0.103968613248831,0.35566621397314,0.11425933139838,0.140333415891745
8,-1,"swiss_df","quantile_8","gaussian",0.106382978723404,0.106382978723404,0.106382978723404,0.106382978723404,0.0704692922891203,0.131130224837785,0.0965960681022664,0.12225165887284
9,-1,"swiss_df","quantile_8","gaussian",0.106382978723404,0.170212765957447,0.106382978723404,0.170212765957447,0.0985362909310397,0.19541270559831,0.08823463492818,0.145177424232026
10,-1,"swiss_df","quantile_8","gaussian",0.276595744680851,0.212765957446808,0.276595744680851,0.212765957446809,1.05371963180927,0.522257431718727,0.0791167558139665,0.145501978980757
1,-1,"rock_df","quantile_8","gaussian",0.1875,0.1875,0.1875,0.1875,0.404513888888889,0.414930555555556,18.4596592999154,8.37744088936078
2,-1,"rock_df","quantile_8","gaussian",0.208333333333333,0.208333333333333,0.208333333333333,0.208333333333333,0.707465277777778,0.5859375,17.4649128135189,6.11291178682696
3,-1,"rock_df","quantile_8","gaussian",0.229166666666667,0.145833333333333,0.229166666666667,0.145833333333333,0.715277777777778,0.214409722222222,17.2734719752962,7.20899390086016
4,-1,"rock_df","quantile_8","gaussian",0.104166666666667,0.145833333333333,0.104166666666667,0.145833333333333,0.1015625,0.219618055555556,18.3659942327624,6.60255741943325
5,-1,"rock_df","quantile_8","gaussian",0.208333333333333,0.145833333333333,0.208333333333333,0.145833333333333,0.436631944444444,0.211805555555555,18.4262535730139,6.92982866943116
6,-1,"rock_df","quantile_8","gaussian",0.1875,0.0833333333333334,0.1875,0.0833333333333333,0.394965277777778,0.0772569444444445,18.8747773642188,7.29882513538696
7,-1,"rock_df","quantile_8","gaussian",0.25,0.3125,0.25,0.3125,0.912326388888889,1.31857638888889,20.4593854808803,7.58328792272428
8,-1,"rock_df","quantile_8","gaussian",0.208333333333333,0.208333333333333,0.208333333333333,0.208333333333333,0.599826388888889,0.280381944444444,17.4459546511931,6.30351404876132
9,-1,"rock_df","quantile_8","gaussian",0.166666666666667,0.145833333333333,0.166666666666667,0.145833333333333,0.4375,0.319444444444444,18.0556056315292,5.45343758600643
10,-1,"rock_df","quantile_8","gaussian",0.145833333333333,0.229166666666667,0.145833333333333,0.229166666666667,0.197916666666667,0.623263888888889,17.2257898303566,7.70335589391201
1,-1,"USArrests_df","quantile_8","gaussian",0.16,0.14,0.16,0.14,0.182666666666667,0.231466666666667,0.0278630546934249,0.40251338570902
2,-1,"USArrests_df","quantile_8","gaussian",0.18,0.14,0.18,0.14,0.441866666666667,0.230666666666667,0.018584109379844,0.446682523964008
3,-1,"USArrests_df","quantile_8","gaussian",0.12,0.14,0.12,0.14,0.145866666666667,0.168266666666667,0.0221829865768093,0.472123366472628
4,-1,"USArrests_df","quantile_8","gaussian",0.12,0.18,0.12,0.18,0.159466666666667,0.280266666666667,0.0246712033638834,0.474683861122285
5,-1,"USArrests_df","quantile_8","gaussian",0.2,0.2,0.2,0.2,0.461866666666667,0.375466666666667,0.024656904687161,0.409826424785351
6,-1,"USArrests_df","quantile_8","gaussian",0.12,0.1,0.12,0.1,0.129866666666667,0.105866666666667,0.0196627993179916,0.409710382086266
7,-1,"USArrests_df","quantile_8","gaussian",0.12,0.12,0.12,0.12,0.121066666666667,0.169066666666667,0.0267041113087149,0.408401013076767
8,-1,"USArrests_df","quantile_8","gaussian",0.16,0.2,0.16,0.2,0.319466666666667,0.419466666666667,0.0196139548257535,0.429096060367312
9,-1,"USArrests_df","quantile_8","gaussian",0.24,0.16,0.24,0.16,0.641066666666667,0.164266666666667,0.0181767577508495,0.413753926149616
10,-1,"USArrests_df","quantile_8","gaussian",0.1,0.12,0.1,0.12,0.123466666666667,0.223466666666667,0.0192697619521742,0.424337002150438
1,-1,"iris_df","quantile_8","gaussian",0.106666666666667,0.0866666666666667,0.106666666666667,0.0866666666666667,0.215288888888889,0.947822222222223,0.00832077544866509,0.00772176492091331
2,-1,"iris_df","quantile_8","gaussian",0.12,0.1,0.12,0.1,0.380977777777778,0.792533333333334,0.00842863315161259,0.00686397414679533
3,-1,"iris_df","quantile_8","gaussian",0.0733333333333333,0.04,0.0733333333333333,0.04,0.458577777777778,0.438755555555556,0.00693554082199397,0.0065829912021163
4,-1,"iris_df","quantile_8","gaussian",0.133333333333333,0.0733333333333334,0.133333333333333,0.0733333333333333,0.410311111111111,0.904355555555556,0.00765177564328517,0.00535500564548927
5,-1,"iris_df","quantile_8","gaussian",0.0533333333333333,0.106666666666667,0.0533333333333334,0.106666666666667,0.142577777777777,1.03591111111111,0.00693448767023811,0.00632383897949609
6,-1,"iris_df","quantile_8","gaussian",0.133333333333333,0.12,0.133333333333333,0.12,1.37128888888889,0.706844444444444,0.0080455411713627,0.00513559897180187
7,-1,"iris_df","quantile_8","gaussian",0.126666666666667,0.12,0.126666666666667,0.12,1.17955555555556,0.281333333333333,0.00813397181807302,0.00700305085839988
8,-1,"iris_df","quantile_8","gaussian",0.0666666666666668,0.0733333333333334,0.0666666666666667,0.0733333333333333,0.274044444444445,0.263288888888889,0.00687365089381153,0.00658568763990741
9,-1,"iris_df","quantile_8","gaussian",0.12,0.0933333333333333,0.12,0.0933333333333333,0.304,1.20044444444444,0.00725131967841888,0.00717365996363923
10,-1,"iris_df","quantile_8","gaussian",0.0733333333333334,0.08,0.0733333333333333,0.08,0.147822222222222,0.978577777777778,0.00768768930712589,0.00588213686484804
1,-1,"airquality_df","quantile_8","gaussian",0.0630630630630631,0.144144144144144,0.0630630630630631,0.144144144144144,0.125395665936207,0.374239103968834,0.203640535546295,0.0444722756259176
2,-1,"airquality_df","quantile_8","gaussian",0.036036036036036,0.0810810810810811,0.036036036036036,0.0810810810810811,0.0499147796445094,0.316776235695155,0.265964625184686,0.0497554265845955
3,-1,"airquality_df","quantile_8","gaussian",0.0810810810810811,0.0810810810810811,0.0810810810810811,0.0810810810810811,0.176040905770636,0.115493872250629,0.569905929649121,0.0421719006663436
4,-1,"airquality_df","quantile_8","gaussian",0.144144144144144,0.0810810810810811,0.144144144144144,0.0810810810810811,0.505559613667722,0.1400048697346,0.457366249836318,0.0370911110264811
5,-1,"airquality_df","quantile_8","gaussian",0.162162162162162,0.162162162162162,0.162162162162162,0.162162162162162,0.705705705705706,1.20030841652463,0.588761860407404,0.0510779565840558
6,-1,"airquality_df","quantile_8","gaussian",0.126126126126126,0.063063063063063,0.126126126126126,0.0630630630630631,0.419040662283906,0.332034737440143,0.432914034051652,0.0409488474749776
7,-1,"airquality_df","quantile_8","gaussian",0.108108108108108,0.153153153153153,0.108108108108108,0.153153153153153,0.463679896112329,0.554094635175716,0.242300379739057,0.0372793216557197
8,-1,"airquality_df","quantile_8","gaussian",0.0900900900900901,0.0720720720720721,0.0900900900900901,0.0720720720720721,0.0968265562860157,0.134648161675189,0.319673884058979,0.0372403984325728
9,-1,"airquality_df","quantile_8","gaussian",0.135135135135135,0.144144144144144,0.135135135135135,0.144144144144144,0.502475448421395,0.372940508075643,0.548264646263252,0.0397274222071884
10,-1,"airquality_df","quantile_8","gaussian",0.063063063063063,0.0810810810810811,0.0630630630630631,0.0810810810810811,0.0773476178881585,0.364174985796607,0.243942203988319,0.039148766366416
1,-1,"faithful_df","quantile_8","gaussian",0.0808823529411765,0.0477941176470589,0.0808823529411765,0.0477941176470588,0.276744521337948,0.288017228950404,0.00841787118422843,0.112641487835332
2,-1,"faithful_df","quantile_8","gaussian",0.0551470588235294,0.0625,0.0551470588235294,0.0625,0.261768310265283,0.110411260092272,0.0076360073298967,0.110735993838166
3,-1,"faithful_df","quantile_8","gaussian",0.0808823529411765,0.0588235294117647,0.0808823529411765,0.0588235294117647,0.215488033448674,0.287449538638985,0.00752769844284351,0.126191613266583
4,-1,"faithful_df","quantile_8","gaussian",0.0919117647058824,0.0625,0.0919117647058824,0.0625,0.357545775663207,0.317726355247982,0.00813456908652123,0.122914112771499
5,-1,"faithful_df","quantile_8","gaussian",0.0404411764705883,0.0625,0.0404411764705882,0.0625,0.0600760524798154,0.112736087081892,0.00789129886943342,0.103705740721669
6,-1,"faithful_df","quantile_8","gaussian",0.0477941176470588,0.036764705882353,0.0477941176470588,0.0367647058823529,0.143904988465975,0.297478734140716,0.00966215524964903,0.114889314959387
7,-1,"faithful_df","quantile_8","gaussian",0.117647058823529,0.106617647058824,0.117647058823529,0.106617647058824,0.747062427912341,1.11573673587082,0.00763460741095958,0.125158127281981
8,-1,"faithful_df","quantile_8","gaussian",0.036764705882353,0.0477941176470588,0.036764705882353,0.0477941176470588,0.095786476355248,0.175209054209919,0.00743002746603327,0.116172940236933
9,-1,"faithful_df","quantile_8","gaussian",0.0588235294117647,0.0698529411764706,0.0588235294117647,0.0698529411764706,0.18734681372549,0.79228842272203,0.00746821465915241,0.118056023973755
10,-1,"faithful_df","quantile_8","gaussian",0.0514705882352942,0.0514705882352942,0.0514705882352941,0.0514705882352941,0.0832432237600922,0.305912990196079,0.00878424773402606,0.115346893291128
1,-1,"ChickWeight_df","quantile_8","gaussian",0.0397923875432525,0.0346020761245676,0.0397923875432526,0.0346020761245675,0.137189050258817,2.09285888179819,0.673179850780434,0.135833822423741
2,-1,"ChickWeight_df","quantile_8","gaussian",0.0657439446366782,0.0346020761245674,0.0657439446366782,0.0346020761245675,0.523648743030695,1.94523133902452,1.09069049200398,0.139486794746337
3,-1,"ChickWeight_df","quantile_8","gaussian",0.027681660899654,0.0311418685121108,0.027681660899654,0.0311418685121107,0.102347513399824,2.03866293107921,0.871555631880174,0.132652530841251
4,-1,"ChickWeight_df","quantile_8","gaussian",0.0467128027681661,0.0415224913494809,0.0467128027681661,0.041522491349481,0.230997792970232,1.83069726974853,0.93590615813271,0.136310887268939
5,-1,"ChickWeight_df","quantile_8","gaussian",0.055363321799308,0.0484429065743944,0.0553633217993079,0.0484429065743944,0.300477325063956,2.35648120432786,0.620396363997192,0.133987959778111
